upc,titles,genre_id,ratings,product_type,price_excl_tax_gbp,price_incl_tax_gbp,tax,num_reviews
3e42ac0f4d43320f,The New Guy (and Other Senior Year Distractions),50,3,Books,44.92,44.92,0.0,0
6263c1d2997b8ce0,The Nanny Diaries (Nanny #1),49,5,Books,52.53,52.53,0.0,0
0baf71623648413a,The Name of God is Mercy,29,2,Books,37.25,37.25,0.0,0
4266f48a0aa1c37d,The Maze Runner (The Maze Runner #1),15,1,Books,20.93,20.93,0.0,0
36c15687f5ab0f7c,The Lover's Dictionary,15,2,Books,58.09,58.09,0.0,0
cf2f27fdf94ba20e,The Lonely Ones,8,5,Books,43.59,43.59,0.0,0
70c7c3ca7f9b2728,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,7,3,Books,33.92,33.92,0.0,0
476c7972e9b41891,The Last Painting of Sara de Vos,22,2,Books,55.55,55.55,0.0,0
35e69a79d2b1e804,"The Land of 10,000 Madonnas",50,4,Books,29.64,29.64,0.0,0
554e9e2d532b3a87,The Infinities,18,1,Books,27.41,27.41,0.0,0
ff6bb30dd0c482a6,The Husband's Secret,18,5,Books,52.51,52.51,0.0,0
a8b0ea6490bc818f,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),2,3,Books,47.8,47.8,0.0,0
b5da59dd177eb36b,The Guns of August,23,2,Books,14.54,14.54,0.0,0
4a0a276409968a73,The Guernsey Literary and Potato Peel Pie Society,22,1,Books,49.53,49.53,0.0,0
c88422d8959260ab,The Goldfinch,15,3,Books,43.58,43.58,0.0,0
e2dac1f4739e0bd5,The Giver (The Giver Quartet #1),15,1,Books,12.3,12.3,0.0,0
92dcc54a27107a37,The Girl with All the Gifts,24,3,Books,49.47,49.47,0.0,0
bfa9cb304075d3e8,The Girl Who Played with Fire (Millennium Trilogy #2),15,2,Books,22.14,22.14,0.0,0
8f5d16a5a9bd58b2,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),2,1,Books,57.48,57.48,0.0,0
dd003e904727281a,The Exiled,27,3,Books,43.45,43.45,0.0,0
b3f2bc2cefb35f05,"The End of Faith: Religion, Terror, and the Future of Reason",2,4,Books,22.13,22.13,0.0,0
c6bf14cb901c63ac,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",39,4,Books,13.03,13.03,0.0,0
63c0826ef59eae66,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",39,5,Books,57.35,57.35,0.0,0
a6ab0cb7106a67f2,The Devil Wears Prada (The Devil Wears Prada #1),49,1,Books,44.29,44.29,0.0,0
f51062bf579507d9,The Demon-Haunted World: Science as a Candle in the Dark,15,4,Books,52.25,52.25,0.0,0
b22362b434e8ee62,The Day the Crayons Came Home (Crayons),8,5,Books,26.33,26.33,0.0,0
dabf11918b48b40c,The Da Vinci Code (Robert Langdon #2),18,2,Books,22.96,22.96,0.0,0
1be6d3b121865edb,The Cuckoo's Calling (Cormoran Strike #1),27,1,Books,19.21,19.21,0.0,0
cad70d6ffd53912f,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),11,4,Books,26.78,26.78,0.0,0
23707d3ddf14a999,The Complete Poems,2,5,Books,41.32,41.32,0.0,0
487449f4f6322f0f,The Catcher in the Rye,2,1,Books,24.55,24.55,0.0,0
b7f475238ed50429,The Cat in the Hat (Beginner Books B-1),8,2,Books,16.26,16.26,0.0,0
970bd3316219e7dc,The Case for Christ (Cases for Christianity),2,1,Books,47.84,47.84,0.0,0
a75e274c8814b539,The Book Thief,15,2,Books,53.49,53.49,0.0,0
08decd9664e5d56e,The Book of Basketball: The NBA According to The Sports Guy,45,5,Books,44.84,44.84,0.0,0
cd3dcd83bb002e78,The Blind Side: Evolution of a Game,2,5,Books,53.71,53.71,0.0,0
b04a6a0db525857d,The Autobiography of Malcolm X,15,2,Books,23.43,23.43,0.0,0
311634df10651e05,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",19,3,Books,34.32,34.32,0.0,0
2858ac90c4758e1f,The Art of Fielding,18,1,Books,22.1,22.1,0.0,0
61002f3b7ba5d780,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",39,2,Books,25.83,25.83,0.0,0
a11ae5f07572ef49,Stiff: The Curious Lives of Human Cadavers,29,3,Books,36.74,36.74,0.0,0
f08667e4c0458f37,Spilled Milk: Based on a True Story,29,1,Books,49.51,49.51,0.0,0
ac27ab4bcd9c492e,Something Borrowed (Darcy & Rachel #1),49,5,Books,48.96,48.96,0.0,0
3fc9d51d1c4d6ba7,Something Blue (Darcy & Rachel #2),49,1,Books,54.62,54.62,0.0,0
feaaae90514eb2ac,Soldier (Talon #3),17,2,Books,24.72,24.72,0.0,0
c57d3c96af23c297,Shopaholic & Baby (Shopaholic #5),15,2,Books,46.45,46.45,0.0,0
07806456878931bc,Seven Days in the Art World,2,2,Books,52.33,52.33,0.0,0
281a244ce1954711,Seven Brief Lessons on Physics,39,4,Books,30.6,30.6,0.0,0
510832818edb6fbc,Scarlet (The Lunar Chronicles #2),50,4,Books,14.57,14.57,0.0,0
5b2cd5b31a510848,Sarah's Key,2,1,Books,46.29,46.29,0.0,0
7b870bf85d01c2dc,"Saga, Volume 3 (Saga (Collected Editions) #3)",42,5,Books,21.57,21.57,0.0,0
28921443f052bea6,Running with Scissors,5,4,Books,12.91,12.91,0.0,0
b4f5672f68ec3a83,Rogue Lawyer (Rogue Lawyer #1),2,3,Books,50.11,50.11,0.0,0
89cad3f37c9ce226,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",29,4,Books,41.67,41.67,0.0,0
8e9dd8431170c09e,Rework,7,2,Books,44.88,44.88,0.0,0
ecdf73ee66c33b17,Reservations for Two,38,3,Books,11.1,11.1,0.0,0
4c8ece50736f9e88,Red: The True Story of Red Riding Hood,8,3,Books,28.54,28.54,0.0,0
2ef5dc7e278e562a,Ready Player One,40,4,Books,19.07,19.07,0.0,0
3c565df219ba3274,Quiet: The Power of Introverts in a World That Can't Stop Talking,15,1,Books,43.55,43.55,0.0,0
9707989a439757b4,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),42,3,Books,43.63,43.63,0.0,0
cb62418129b864a3,Persepolis: The Story of a Childhood (Persepolis #1-2),42,1,Books,39.13,39.13,0.0,0
8e2dfd6bcf48e1e6,Packing for Mars: The Curious Science of Life in the Void,15,2,Books,56.68,56.68,0.0,0
09a7b0b566ad6225,Outliers: The Story of Success,29,1,Books,14.16,14.16,0.0,0
c59283b05905c853,Original Fake,42,3,Books,31.45,31.45,0.0,0
8378c899988905ee,Orange Is the New Black,15,2,Books,24.61,24.61,0.0,0
3250650a5c4e6f07,One for the Money (Stephanie Plum #1),15,2,Books,32.87,32.87,0.0,0
cb65e49993db9a93,Notes from a Small Island (Notes From a Small Island #1),29,1,Books,40.17,40.17,0.0,0
c4d9fce9eff3b8ba,Night (The Night Trilogy #1),29,1,Books,13.51,13.51,0.0,0
747cf7fca2ccdbd4,Neither Here nor There: Travels in Europe,48,3,Books,38.95,38.95,0.0,0
54aeeb4610d3ae08,Naked,25,3,Books,31.69,31.69,0.0,0
7ce5a92baabb6bc0,Morning Star (Red Rising #3),15,1,Books,29.4,29.4,0.0,0
7980fa06f2b704d8,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",29,1,Books,57.83,57.83,0.0,0
e9056f9b5a40a301,Midnight Riot (Peter Grant/ Rivers of London - books #1),17,2,Books,55.46,55.46,0.0,0
abc4a7ee16c21088,Me Talk Pretty One Day,5,2,Books,57.6,57.6,0.0,0
546da23278482b0a,Manuscript Found in Accra,2,2,Books,34.98,34.98,0.0,0
0dcadb06206abd3c,Lust & Wonder,5,2,Books,11.87,11.87,0.0,0
4ef75307fb64e2ad,Lila (Gilead #3),18,3,Books,12.47,12.47,0.0,0
4b3f4f151c99f472,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",40,2,Books,33.26,33.26,0.0,0
c53d9fefcda371e9,Life Without a Recipe,5,5,Books,59.04,59.04,0.0,0
4ec53ff7e2263f32,Life After Life,15,2,Books,26.13,26.13,0.0,0
1de75f05d57bfc10,Letter to a Christian Nation,29,1,Books,22.2,22.2,0.0,0
1246e4ffeb5ac4ea,Let's Pretend This Never Happened: A Mostly True Memoir,29,1,Books,45.11,45.11,0.0,0
0ce8075fab4a2b5b,Legend (Legend #1),50,4,Books,43.69,43.69,0.0,0
d5e1a9bfe22bbf9f,"Lean In: Women, Work, and the Will to Lead",15,1,Books,25.02,25.02,0.0,0
190fbebbf798c31a,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",25,5,Books,55.5,55.5,0.0,0
16e843e6b853cc2f,Lady Renegades (Rebel Belle #3),50,5,Books,53.04,53.04,0.0,0
a0dd11f6abc421ec,Jurassic Park (Jurassic Park #1),18,1,Books,44.97,44.97,0.0,0
d4a29356fc992879,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,29,1,Books,42.38,42.38,0.0,0
034829ffdd0a0aea,Is Everyone Hanging Out Without Me? (And Other Concerns),15,3,Books,20.11,20.11,0.0,0
a7c3f1010d64799a,Into the Wild,29,5,Books,56.7,56.7,0.0,0
6c4646d90b60a56c,Inferno (Robert Langdon #4),18,5,Books,41.0,41.0,0.0,0
d8292cd5f1aca291,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",29,3,Books,28.85,28.85,0.0,0
61569d12d4ae7161,If I Run (If I Run #1),10,4,Books,49.97,49.97,0.0,0
6b32b561dab8036c,I've Got Your Number,49,1,Books,19.69,19.69,0.0,0
8010c7c148057fd3,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,29,2,Books,28.88,28.88,0.0,0
6c4d17a46cac8787,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,19,3,Books,33.14,33.14,0.0,0
1812b8f5641287e3,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",23,2,Books,43.7,43.7,0.0,0
557c03c284be1bf2,House of Leaves,24,1,Books,54.89,54.89,0.0,0
cc1ac978a6835ef6,Horrible Bear!,8,2,Books,37.52,37.52,0.0,0
0cb4856be3694a57,Holidays on Ice,25,2,Books,51.07,51.07,0.0,0
b003f8bb02f76dc5,Heir to the Sky,17,4,Books,44.07,44.07,0.0,0
621e2c310cec8d32,Green Eggs and Ham (Beginner Books B-16),8,4,Books,10.79,10.79,0.0,0
4f6985aca357ae09,"Grayson, Vol 3: Nemesis (Grayson #3)",42,1,Books,42.72,42.72,0.0,0
c300cc9326592b65,Gratitude,29,5,Books,26.66,26.66,0.0,0
d5c588b6f9c015e4,Gone Girl,15,5,Books,37.6,37.6,0.0,0
984b3b6e7479b571,Golden (Heart of Dread #3),50,4,Books,42.21,42.21,0.0,0
41fc5dce044f16f5,Girl in the Blue Coat,22,2,Books,46.83,46.83,0.0,0
d5f5a122a593b580,"Fruits Basket, Vol. 3 (Fruits Basket #3)",42,2,Books,45.17,45.17,0.0,0
a9aa3ed5b316470b,"Friday Night Lights: A Town, a Team, and a Dream",45,3,Books,51.22,51.22,0.0,0
2ed3a794a70aa85f,Fire Bound (Sea Haven/Sisters of the Heart #5),2,4,Books,21.28,21.28,0.0,0
ed813a848580ba50,Fifty Shades Freed (Fifty Shades #3),3,5,Books,15.36,15.36,0.0,0
147019cae600694e,Fellside,15,1,Books,38.62,38.62,0.0,0
588ba85ff11a3263,Extreme Prey (Lucas Davenport #26),27,3,Books,25.4,25.4,0.0,0
b843f52a986a2914,Eragon (The Inheritance Cycle #1),17,3,Books,43.87,43.87,0.0,0
73f71f9556442117,Eclipse (Twilight #3),15,1,Books,18.74,18.74,0.0,0
36d5884d44484277,Dune (Dune #1),40,1,Books,54.86,54.86,0.0,0
a7ec599c1a547746,Dracula,15,3,Books,52.62,52.62,0.0,0
98330e431e56a9ea,Do Androids Dream of Electric Sheep? (Blade Runner #1),40,1,Books,51.48,51.48,0.0,0
81372abc86f65c79,Disrupted: My Misadventure in the Start-Up Bubble,29,5,Books,15.28,15.28,0.0,0
04d858cdeeee0da4,Dead Wake: The Last Crossing of the Lusitania,15,5,Books,39.24,39.24,0.0,0
d234ddecef49ef4e,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",15,1,Books,17.81,17.81,0.0,0
468bd274ac084bb9,Darkfever (Fever #1),17,1,Books,56.02,56.02,0.0,0
66937c669c4da072,Dark Places,15,5,Books,23.9,23.9,0.0,0
c9782ad2a0ed9331,Crazy Rich Asians (Crazy Rich Asians #1),18,5,Books,49.13,49.13,0.0,0
157f693d9e600ccc,Counting Thyme,8,1,Books,10.62,10.62,0.0,0
dbe33cf29ef1623d,Cosmos,2,2,Books,36.17,36.17,0.0,0
396385e3de5d18c3,Civilization and Its Discontents,36,2,Books,59.95,59.95,0.0,0
7e9579921e5407cb,Cinder (The Lunar Chronicles #1),50,1,Books,26.09,26.09,0.0,0
ef49db2aaa9bb547,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,32,2,Books,37.35,37.35,0.0,0
b461cf238506c5b8,Career of Evil (Cormoran Strike #3),27,2,Books,24.72,24.72,0.0,0
bbfc4a3b7b6c94a0,Breaking Dawn (Twilight #4),15,5,Books,35.28,35.28,0.0,0
fd2337c1b73b686e,Brave Enough,29,5,Books,51.32,51.32,0.0,0
8e0bc2fe4e7d35b5,Boy Meets Boy,50,3,Books,21.12,21.12,0.0,0
e256de8aa0c2115f,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",29,2,Books,27.35,27.35,0.0,0
0bbc48294707ba96,Blink: The Power of Thinking Without Thinking,29,5,Books,21.74,21.74,0.0,0
860318b8e244f39c,Black Flags: The Rise of ISIS,29,1,Books,40.87,40.87,0.0,0
15f415d436888b2d,"Black Butler, Vol. 1 (Black Butler #1)",42,1,Books,49.31,49.31,0.0,0
d3f9c4539c0caa64,Big Little Lies,18,1,Books,22.11,22.11,0.0,0
155e42df837ee5ff,Between Shades of Gray,22,5,Books,20.79,20.79,0.0,0
67dea6c75d6a1075,Best of My Love (Fool's Gold #20),38,2,Books,27.41,27.41,0.0,0
3fb69f34e178d494,Beowulf,11,2,Books,38.35,38.35,0.0,0
5439bae708bca198,Beautiful Creatures (Caster Chronicles #1),15,5,Books,21.55,21.55,0.0,0
1d89a2aa9f6ce50f,Awkward,42,2,Books,38.02,38.02,0.0,0
5d22e2a46604b6e7,Ash,17,4,Books,22.06,22.06,0.0,0
ef9c4f2465513956,Are We There Yet?,8,3,Books,10.66,10.66,0.0,0
da0349a87c8caa2f,Are We Smart Enough to Know How Smart Animals Are?,29,1,Books,56.58,56.58,0.0,0
7bf87402413c27ff,Annie on My Mind,50,5,Books,36.83,36.83,0.0,0
cfe350b20d23b02b,And Then There Were None,11,2,Books,35.01,35.01,0.0,0
bcee4f289ff6699c,A Walk in the Woods: Rediscovering America on the Appalachian Trail,29,4,Books,30.48,30.48,0.0,0
5dbd6ec4e154ad2f,A Visit from the Goon Squad,15,5,Books,14.08,14.08,0.0,0
87beabf664115d79,A Storm of Swords (A Song of Ice and Fire #3),17,2,Books,31.22,31.22,0.0,0
c9770bb1d5a492a0,A Heartbreaking Work of Staggering Genius,5,5,Books,54.29,54.29,0.0,0
f5873c8fc7760000,8 Keys to Mental Health Through Exercise,36,1,Books,31.04,31.04,0.0,0
165affa7adb5eded,#GIRLBOSS,2,1,Books,50.96,50.96,0.0,0
d2185b65af52d68c,"The Suffragettes (Little Black Classics, #96)",29,2,Books,11.89,11.89,0.0,0
4130678275eb7c8c,The Sense of an Ending,2,3,Books,31.38,31.38,0.0,0
276dc716b1da8899,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",42,1,Books,54.81,54.81,0.0,0
f3c76b53b239f511,The Course of Love,18,3,Books,16.78,16.78,0.0,0
ce42e3de94226b2b,Sugar Rush (Offensive Line #2),45,1,Books,24.42,24.42,0.0,0
9189fd009df41d0e,"Saga, Volume 2 (Saga (Collected Editions) #2)",42,3,Books,11.75,11.75,0.0,0
b0e479be03911916,"Run, Spot, Run: The Ethics of Keeping Pets",33,1,Books,20.02,20.02,0.0,0
6fa3ea52c8e31e06,New Moon (Twilight #2),50,4,Books,12.86,12.86,0.0,0
637e5a45062aa548,Life,26,5,Books,31.58,31.58,0.0,0
fb495f9f9015a772,Kindle Paperwhite User's Guide,29,3,Books,34.0,34.0,0.0,0
b6d3f4f4ee1f6069,H is for Hawk,29,5,Books,57.42,57.42,0.0,0
97b8f130d32e9f4e,Girl Online On Tour (Girl Online #2),50,1,Books,53.47,53.47,0.0,0
c0db71f6bb14db11,"Fruits Basket, Vol. 2 (Fruits Basket #2)",42,5,Books,11.64,11.64,0.0,0
d7b463918d3b8c39,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),8,4,Books,52.88,52.88,0.0,0
09d26b5f819c6a36,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",42,4,Books,18.51,18.51,0.0,0
8ceb5c6aed2c5f8b,While You Were Mine,22,5,Books,41.32,41.32,0.0,0
def389ddfda6991b,Where Lightning Strikes (Bleeding Stars #3),38,3,Books,39.77,39.77,0.0,0
c5f91eb481427dc5,When I'm Gone,18,3,Books,51.96,51.96,0.0,0
66a4e422b212726a,Ways of Seeing,4,5,Books,39.51,39.51,0.0,0
e7e87087b1a44711,"Vampire Knight, Vol. 1 (Vampire Knight #1)",31,1,Books,15.4,15.4,0.0,0
dab5e75d1339706a,Vampire Girl (Vampire Girl #1),17,2,Books,53.82,53.82,0.0,0
e63c3f25338baf9a,Twenty Love Poems and a Song of Despair,34,4,Books,30.95,30.95,0.0,0
0268f149d014b389,Travels with Charley: In Search of America,29,5,Books,57.82,57.82,0.0,0
460f97a346b44bac,Three Wishes (River of Time: California #1),40,2,Books,44.18,44.18,0.0,0
d6d98d3508c30f57,This One Moment (Pushing Limits #1),38,1,Books,48.71,48.71,0.0,0
9c96cd1329fbd82d,The Zombie Room,15,5,Books,19.69,19.69,0.0,0
dac9d1e654fac737,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",42,2,Books,36.52,36.52,0.0,0
6514add13c82b115,The Tumor,29,5,Books,41.56,41.56,0.0,0
32d035df92ab9080,The Story of Hong Gildong,11,4,Books,43.19,43.19,0.0,0
b78deb463531d078,The Silent Wife,18,5,Books,12.34,12.34,0.0,0
9e9932ae1a7d0943,The Silent Twin (Detective Jennifer Knight #3),17,3,Books,36.25,36.25,0.0,0
6f2c0a9adbb2bca9,The Selfish Gene,39,1,Books,29.45,29.45,0.0,0
38f776ab9118aed7,The Secret Healer,22,3,Books,34.56,34.56,0.0,0
5faefdc861684eb1,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",42,3,Books,54.12,54.12,0.0,0
0ec9d2b018fb10d8,The Republic,2,3,Books,33.78,33.78,0.0,0
f0512adadffd2480,The Odyssey,2,3,Books,29.64,29.64,0.0,0
b0913e67d38d5ed5,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),27,4,Books,57.7,57.7,0.0,0
5c10b64db3e4f228,The Nicomachean Ethics,33,1,Books,36.34,36.34,0.0,0
c8614adb1a90b027,The Name of the Wind (The Kingkiller Chronicle #1),15,3,Books,50.59,50.59,0.0,0
c40b70e0f6d80189,The Mirror & the Maze (The Wrath and the Dawn #1.5),17,1,Books,29.38,29.38,0.0,0
1aeca7d078d57deb,The Little Prince,11,2,Books,45.42,45.42,0.0,0
04e43893e32f9d29,The Light of the Fireflies,2,1,Books,54.43,54.43,0.0,0
16c71736dae78764,The Last Girl (The Dominion Trilogy #1),40,2,Books,36.26,36.26,0.0,0
86d8bd7afa5b51b3,The Iliad,2,1,Books,16.16,16.16,0.0,0
6e473eff459e809f,The Hook Up (Game On #1),28,5,Books,36.29,36.29,0.0,0
fff8a057a40c4a60,The Haters,50,5,Books,27.89,27.89,0.0,0
4280ac3eab57aa5d,The Girl You Lost,27,5,Books,12.29,12.29,0.0,0
ee61197edb882599,The Girl In The Ice (DCI Erika Foster #1),27,3,Books,15.85,15.85,0.0,0
09659d1639a1f978,The End of the Jesus Era (An Investigation #1),29,1,Books,14.4,14.4,0.0,0
29fc016c459aeb14,The Edge of Reason (Bridget Jones #2),49,4,Books,19.18,19.18,0.0,0
3301af038a720587,The Complete Maus (Maus #1-2),42,3,Books,10.64,10.64,0.0,0
18b4545a5ed15581,The Communist Manifesto,2,3,Books,14.76,14.76,0.0,0
f3a0b8c835129558,The Bhagavad Gita,37,3,Books,57.49,57.49,0.0,0
dfb0849016bc122c,The Bette Davis Club,18,3,Books,30.66,30.66,0.0,0
5bc1fbccfbf2355c,The Art of Not Breathing,50,4,Books,40.83,40.83,0.0,0
a7eef9d6795422c1,Taking Shots (Assassins #1),15,2,Books,18.88,18.88,0.0,0
e25164e5b3fe208b,Starlark,22,3,Books,25.83,25.83,0.0,0
2ac720f76384c57e,"Skip Beat!, Vol. 01 (Skip Beat! #1)",42,3,Books,42.12,42.12,0.0,0
3a9a7c5895e82646,Sister Sable (The Mad Queen #1),17,3,Books,13.33,13.33,0.0,0
9ed7090d8fa690b0,Shatter Me (Shatter Me #1),15,1,Books,42.4,42.4,0.0,0
c068c013d6921fea,Shameless,28,3,Books,58.35,58.35,0.0,0
229cd6564bf0dce4,Shadow Rites (Jane Yellowrock #10),17,4,Books,21.72,21.72,0.0,0
132adf7335bb384a,Settling the Score (The Summer Games #1),45,2,Books,44.91,44.91,0.0,0
35e44170702139a4,Sense and Sensibility,11,1,Books,37.46,37.46,0.0,0
4f64568dfefa3ce7,"Saga, Volume 1 (Saga (Collected Editions) #1)",42,1,Books,28.48,28.48,0.0,0
9efb397067eb7e8a,"Rhythm, Chord & Malykhin",38,2,Books,28.34,28.34,0.0,0
3cdca3b4a93980f5,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",42,5,Books,46.96,46.96,0.0,0
849db7ab7f4a640c,Paradise Lost (Paradise #1),15,1,Books,24.96,24.96,0.0,0
bcbcbcf0f6ed196f,"Paper Girls, Vol. 1 (Paper Girls #1-5)",42,4,Books,21.71,21.71,0.0,0
326825e02a198cf6,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",42,3,Books,29.87,29.87,0.0,0
8932e5c12f12ffed,Origins (Alphas 0.5),17,1,Books,28.99,28.99,0.0,0
7ea31f38675b91c1,One Second (Seven #7),17,2,Books,52.94,52.94,0.0,0
9ff997ab15713e53,On the Road (Duluoz Legend),15,3,Books,32.36,32.36,0.0,0
a1985630339f4b3d,Old Records Never Die: One Man's Quest for His Vinyl and His Past,26,2,Books,55.66,55.66,0.0,0
b6f1cfadc4dd79d4,Off Sides (Off #1),28,5,Books,39.45,39.45,0.0,0
39592d9d72e717c4,Of Mice and Men,11,2,Books,47.11,47.11,0.0,0
63e20a0f98218a87,Myriad (Prentor #1),17,4,Books,58.75,58.75,0.0,0
fd78f89878479f56,My Perfect Mistake (Over the Top #1),38,2,Books,38.92,38.92,0.0,0
35a60467893aa168,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",42,4,Books,39.39,39.39,0.0,0
4f19709e47883df5,Meditations,33,2,Books,25.89,25.89,0.0,0
1053fb7ee17a1f33,Matilda,8,1,Books,28.34,28.34,0.0,0
d510567580c8be52,Lost Among the Living,22,4,Books,27.7,27.7,0.0,0
71a6471bbdac21d9,Lord of the Flies,2,3,Books,24.89,24.89,0.0,0
6e712ea24e77bd96,Listen to Me (Fusion #1),38,3,Books,58.99,58.99,0.0,0
06f6a57a6d532844,Kitchens of the Great Midwest,18,5,Books,57.2,57.2,0.0,0
8d390a1fc3133d06,Jane Eyre,15,5,Books,38.43,38.43,0.0,0
f28f7299d38c0932,Imperfect Harmony,38,4,Books,34.74,34.74,0.0,0
3455b45888fb5053,Icing (Aces Hockey #2),45,4,Books,40.44,40.44,0.0,0
6fe02600f322a0a9,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",42,3,Books,45.24,45.24,0.0,0
6717a70913b3db79,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),40,4,Books,34.96,34.96,0.0,0
eb0fe24bbc845ecc,"Giant Days, Vol. 1 (Giant Days #1-4)",42,4,Books,56.76,56.76,0.0,0
72e6fbf4f6382557,"Fruits Basket, Vol. 1 (Fruits Basket #1)",42,5,Books,40.28,40.28,0.0,0
a492f49a3e2b6a71,Frankenstein,15,2,Books,38.0,38.0,0.0,0
e564c3f1a93ccf2e,Forever Rockers (The Rocker #12),26,3,Books,28.8,28.8,0.0,0
6390772a3094939d,Fighting Fate (Fighting #6),38,3,Books,39.24,39.24,0.0,0
2e69730561ed70ad,Emma,11,2,Books,32.93,32.93,0.0,0
df56868afd166557,"Eat, Pray, Love",29,3,Books,51.32,51.32,0.0,0
0072b94dfa30608e,Deep Under (Walker Security #1),38,5,Books,47.09,47.09,0.0,0
a812f6969ddf3e39,Choosing Our Religion: The Spiritual Lives of America's Nones,37,4,Books,28.42,28.42,0.0,0
1774749f2cee292f,Charlie and the Chocolate Factory (Charlie Bucket #1),8,3,Books,22.85,22.85,0.0,0
a96404cb928895f3,Charity's Cross (Charles Towne Belles #4),38,1,Books,41.24,41.24,0.0,0
230ac636ea0ea415,Bright Lines,18,5,Books,39.07,39.07,0.0,0
a2b4b685dfa94733,Bridget Jones's Diary (Bridget Jones #1),49,1,Books,29.82,29.82,0.0,0
abc0b15f2c907ff0,Bounty (Colorado Mountain #7),38,4,Books,37.26,37.26,0.0,0
95cdfd514098c38b,Blood Defense (Samantha Brinkman #1),27,3,Books,20.3,20.3,0.0,0
099fae4a0705d63b,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",42,5,Books,34.65,34.65,0.0,0
08672cd59171d5e4,Beyond Good and Evil,33,1,Books,43.38,43.38,0.0,0
cd2a2a70dd5d176d,Alice in Wonderland (Alice's Adventures in Wonderland #1),11,1,Books,55.53,55.53,0.0,0
bfd5e1701c862ac3,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",42,4,Books,57.06,57.06,0.0,0
19fec36a1dfb4c16,A Spy's Devotion (The Regency Spies of London #1),22,5,Books,16.97,16.97,0.0,0
f684a82adc49f011,1st to Die (Women's Murder Club #1),27,1,Books,53.98,53.98,0.0,0
228ba5e7577e1d49,"1,000 Places to See Before You Die",48,5,Books,26.08,26.08,0.0,0
